userId,,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
321,3.490681674797523,3.3549314565374964,3.2782321269192694,3.544442761962447,3.405069263594469,3.4426038393807477,3.556122537084046,3.3715395704944515,3.444118566180516,3.539666020210289,0.0,0.0,3.498896056160741,3.4048667155783807,4.013636363636364,3.5403103155110522,3.3553233081278835,3.4768719668935812,3.5168064386585893,0.0,3.6055555555555556
322,0.0,3.110335895721925,0.0,0.0,3.7238805970149254,3.423076923076923,2.795,3.8099600580071247,0.0,0.0,0.0,0.0,3.5,0.0,3.641025641025641,2.917391304347826,0.0,0.0,0.0,3.6485653934166518,3.4705882352941178
323,2.8072289156626504,3.241126830479027,0.0,0.0,0.0,0.0,3.671875,3.113942480465022,3.4434676958261865,0.0,0.0,0.0,3.5785753049750717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4894516434892537
324,3.568586629655332,3.2813876213149555,0.0,0.0,3.8183673469387753,3.5152975727611273,3.3902439024390243,2.901744263248194,3.090909090909091,0.0,0.0,0.0,2.7535425101214575,0.0,0.0,3.592589081329085,0.0,0.0,0.0,0.0,2.975806451612903
325,3.1797752808988764,3.645669291338583,3.1240601503759398,0.0,3.298365727057155,3.351993295189701,0.0,3.1814046907951274,0.0,0.0,0.0,0.0,3.225030692062156,0.0,0.0,3.222624663072776,3.6925675675675675,3.814814814814815,0.0,0.0,1.7936507936507937
326,0.0,3.0088383838383836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,0.0,0.0,0.0,0.0,3.56623434438004,0.0,0.0,3.0575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,2.7389354066985643,3.060895873372325,3.3353538290290876,3.669859636539902,3.432345441429103,3.2801048136645963,3.37732579417362,3.236690773671479,3.4632476076555023,3.3957731958762887,0.0,0.0,3.675318979266348,3.333877612156737,3.5927601809954752,2.566666666666667,3.1285714285714286,0.0,3.4391679748822606,0.0,3.259164529755112
331,3.7154662494615116,3.2342501221636426,3.2292043663533945,2.9177215189873418,3.5169056707400395,3.393617021276596,0.0,3.2074263269722385,3.6748768472906406,3.806595365418895,0.0,0.0,3.5570310527644535,0.0,0.0,3.4361575356749188,3.2410669096062357,0.0,3.4293921753056917,0.0,3.0876777251184833
332,3.238069569941528,3.092815170940171,3.4833949454564603,3.262339782007338,3.310960787194452,3.347849917691274,3.3747615254815577,3.2857423160492862,3.285109169319696,3.9381443298969074,0.0,3.0143006048855328,3.063888852067868,3.616843112244898,3.479106482522596,2.8972402597402596,3.6980712911053466,0.0,3.584885725552811,3.408536585365854,0.0
352,0.0,2.9761904761904763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5934579439252334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,3.2764028284671536,3.0592951142036,3.3333333333333335,3.5174087236134297,3.2857140892142342,3.8365225523343645,0.0,3.4260053915888884,3.445785184156385,3.7056248341735207,3.3958333333333335,0.0,3.3804285026649556,0.0,2.74,0.0,3.1183008892093245,3.1315789473684212,3.2911711879103183,0.0,0.0
354,2.5263445084686573,3.4375,0.0,0.0,3.532863849765258,0.0,3.6996788789957673,3.2606982698620732,0.0,3.152173913043478,0.0,0.0,3.3255499141192053,0.0,3.276243093922652,0.0,0.0,0.0,3.3173573309920985,0.0,0.0
355,0.0,0.0,0.0,0.0,3.4674698795180725,0.0,0.0,3.5528455284552845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,0.0,0.0,2.43774537296691,0.0,0.0,2.791015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,0.0,0.0,0.0,0.0,3.64280798348245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,2.769223644917737,3.5705714531295705,0.0,3.6711598394094156,3.2673126174556404,0.0,2.978794642857143,3.42281654395886,0.0,0.0,0.0,0.0,3.49087995475884,0.0,0.0,2.777384871870151,0.0,2.693483028394501,3.402462121212121,0.0,3.1931818181818183
360,0.0,3.686046511627907,3.250298685782557,0.0,3.3288563829787234,3.3596491228070176,3.363955956487132,2.75543121560391,0.0,0.0,0.0,0.0,3.172199170124481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,0.0,2.1566666666666667,0.0,0.0,0.0,0.0,0.0,3.4558823529411766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,3.1041062760784395,3.049324442119944,3.4302298160613987,3.0826846499678866,3.246700191140703,3.7606837606837606,3.2698708002031736,3.355008310386758,0.0,0.0,3.102777777777778,0.0,3.0851532041090834,0.0,3.7644956314535345,2.9907888680041426,3.1036866359447006,3.6125,3.098333968568485,0.0,3.321563110880162
363,3.105769230769231,3.433715184186882,3.287878787878788,0.0,3.3849172417241724,3.0125,3.307772435897436,2.862587665270592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5483870967741935,0.0,3.0392011834319526,0.0,0.0,0.0
365,0.0,3.7023809523809526,3.1774193548387095,3.7331932773109244,3.8095352729440357,0.0,3.5405405405405403,3.5568571813104235,3.013888888888889,0.0,0.0,0.0,0.0,0.0,3.736463056815151,3.6545454545454548,0.0,0.0,0.0,3.435483870967742,0.0
366,0.0,0.0,0.0,0.0,0.0,3.768292682926829,0.0,3.5956885765828677,0.0,0.0,0.0,0.0,3.7576687116564416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,0.0,3.0271527500052624,0.0,0.0,3.80345695970696,0.0,0.0,2.6805555555555554,0.0,0.0,3.2038714991762767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.429491673970202,2.751968503937008,0.0
368,3.7988867858582434,3.3393619568525934,2.9924598251211156,3.3684210526315788,3.035406173199226,3.527034559643255,3.508982701424281,3.377560277122924,3.7582159624413145,0.0,0.0,0.0,3.561792733094934,3.6059421451471874,2.235294117647059,3.232368397654579,0.0,3.6875,2.345695970695971,3.291304347826087,0.0
369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.096774193548387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4545454545454546,0.0
370,0.0,0.0,0.0,0.0,3.8533333333333335,3.826923076923077,0.0,3.7718446601941746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5948112621841437,0.0,2.8297872340425534,3.0952380952380953,0.0,0.0,0.0,0.0,0.0
372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7674418604651163
374,0.0,0.0,0.0,3.6897590361445785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,0.0,0.0,0.0,0.0,3.320850904473109,2.616636528028933,3.420289855072464,3.640153965482978,3.4925925925925925,0.0,0.0,0.0,0.0,0.0,0.0,3.4147128113080547,0.0,0.0,0.0,0.0,0.0
377,3.737623762376238,0.0,3.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.580508474576271,0.0,0.0,0.0,0.0,0.0,2.8565459610027855,0.0,0.0
378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4286748971193415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8684210526315788,0.0,0.0
380,3.865695792880259,3.0230887766378447,0.0,0.0,3.853304347826087,0.0,0.0,2.9569723008916817,0.0,3.093372036768263,0.0,0.0,0.0,0.0,0.0,0.0,3.754491017964072,0.0,0.0,0.0,0.0
382,3.156470392474512,3.3836798793057397,0.0,0.0,3.4371341820310217,3.4572368421052633,3.1935833333333337,3.248848737756593,0.0,0.0,0.0,0.0,3.970363288718929,0.0,3.16736748216106,0.0,0.0,0.0,3.5458333333333334,0.0,0.0
384,3.7942583732057416,3.2814057720795415,3.3714788732394365,3.341601646565382,0.0,2.9040437620889747,3.4609772487280406,3.327456739197585,0.0,0.0,3.453125,0.0,3.1567543226999537,0.0,3.0809408509166376,0.0,0.0,3.643712574850299,2.3509615384615383,0.0,0.0
386,3.5653495440729484,0.0,0.0,0.0,0.0,0.0,0.0,3.782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8161764705882355,0.0,0.0
387,0.0,3.6002120890774125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,3.362869452875958,2.8394040169143486,0.0,0.0,3.276008130898266,0.0,3.5834990306265304,3.1862466533574754,0.0,0.0,0.0,0.0,3.3153277931671283,3.6074876076180535,0.0,3.4221628045157453,0.0,0.0,1.7419354838709677,0.0,0.0
389,2.9285714285714284,3.461436170212766,0.0,0.0,3.4466875843268685,3.322129684711481,3.066666666666667,2.9373051589340533,0.0,0.0,3.675895765472313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.324324324324324,0.0,0.0
390,3.468571736088688,2.28125,0.0,0.0,3.060592235371942,0.0,0.0,3.3896520146520146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8190476190476192,0.0,2.9411764705882355
391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.162481563421829,0.0,0.0,0.0,0.0,3.6273764378713187,0.0,0.0,0.0,0.0,0.0,3.4918032786885247,0.0,0.0
398,3.632231865822141,2.838059865436128,3.225978522524776,3.3225292837483194,3.1399518463642577,0.0,2.989247311827957,3.268409324871972,3.977272727272727,0.0,0.0,0.0,2.879926262947573,3.7131333787775507,0.0,3.7749860413176997,0.0,0.0,3.428892215568862,0.0,0.0
399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,3.6268271514708568,0.0,0.0,0.0,0.0,0.0,0.0,3.534090909090909,0.0,0.0,0.0,0.0,0.0,2.8529411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,3.4693877551020407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,3.029313232830821,0.0,0.0,0.0,0.0,0.0,2.445677570093458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,3.595766129032258,0.0,0.0,0.0,2.9214328717639977,0.0,0.0,3.0807478382799722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.922222222222222,0.0
412,0.0,0.0,3.30188679245283,0.0,0.0,0.0,0.0,0.0,0.0,3.58974358974359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,0.0,3.731641791044776,0.0,0.0,3.151985727377918,0.0,3.6670103092783504,3.5256982932142167,0.0,0.0,0.0,0.0,3.7054810632792283,0.0,0.0,0.0,0.0,3.560810810810811,0.0,0.0,0.0
415,0.0,0.0,3.407051282051282,0.0,3.4075804003056973,0.0,3.288135593220339,2.8933333333333335,3.528368794326241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.720714410786202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,3.1710526315789473,0.0,0.0,0.0,0.0,0.0,3.19811320754717,3.8521267485012847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,0.0,3.8181818181818183,0.0,0.0,3.2824858757062145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2729885057471266,0.0,0.0,0.0,0.0,3.594059405940594,3.9921630094043885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0093457943925235,0.0,3.5927835051546393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9354066985645932
423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6867469879518073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.324159021406728,0.0,0.0
425,3.8462837837837838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,0.0,3.320143884892086,0.0,0.0,0.0,0.0,3.26854787571338,2.9411764705882355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,0.0,0.0,0.0,0.0,0.0,0.0,3.2436974789915967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,0.0,3.23110119047619,3.3062216461438756,3.3445573182791044,3.0547305584246405,0.0,3.4925436037765527,3.40490283525697,0.0,0.0,0.0,0.0,3.3614002047713005,3.1258503401360542,0.0,3.2007909099798217,3.3297872340425534,0.0,3.3618735428642617,2.844467108618052,2.105427974947808
430,0.0,0.0,0.0,0.0,0.0,0.0,3.1875,3.033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0980392156862746,0.0,0.0,0.0,0.0,0.0
431,0.0,0.0,0.0,0.0,3.6173172757475083,0.0,0.0,3.0657894736842106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,3.5384615384615383,0.0,0.0,0.0,3.680327868852459,0.0,0.0,3.3585858585858586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,0.0,2.79934988179669,0.0,3.1763821206519913,3.3149027967911953,3.2833414985556137,3.8045454545454547,3.680445432545694,3.643939393939394,0.0,0.0,0.0,3.209794437726723,0.0,0.0,2.888157894736842,0.0,0.0,3.4488188976377954,0.0,0.0
435,3.2599545836578274,0.0,0.0,0.0,0.0,3.878612716763006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,3.3963730569948187,3.1100762687004986,0.0,0.0,3.334783470028239,0.0,0.0,3.1400705835670353,0.0,0.0,0.0,0.0,3.2451923076923075,0.0,3.4292929292929295,0.0,3.704892958337706,3.6343185729123526,2.9597156398104265,0.0,0.0
439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.728820774797786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,0.0,0.0,0.0,0.0,0.0,0.0,3.7454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,3.0677966101694913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9601769911504423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,3.4204905063291138,0.0,3.311603166749134,3.6789295659295655,3.2867484902920046,0.0,3.7933673469387754,3.31356366791523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5875,0.0
450,0.0,0.0,0.0,3.719814241486068,3.066624728365567,3.7243589743589745,3.1356591196414207,3.142391630128359,0.0,0.0,0.0,0.0,0.0,0.0,3.427860495121093,0.0,3.1840242669362993,0.0,0.0,0.0,0.0
451,3.659503732835622,0.0,0.0,0.0,2.351063829787234,0.0,2.890625,3.8118819932344525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,0.0,0.0,0.0,0.0,2.295774647887324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,0.0,0.0,0.0,0.0,3.883522727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,3.390255009107468,3.0063291139240507,0.0,0.0,3.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,0.0,2.7844827586206895,0.0,0.0,3.2206952803953874,0.0,3.9285714285714284,3.2714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0
458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6475409836065573,0.0,0.0,0.0
459,2.259493670886076,0.0,3.142857142857143,0.0,2.903225806451613,0.0,0.0,3.5318181818181817,0.0,0.0,0.0,0.0,0.0,3.5277777777777777,3.7083333333333335,0.0,0.0,0.0,3.6121794871794872,0.0,0.0
461,0.0,0.0,0.0,3.7254901960784315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,3.1466059082338154,0.0,2.2529610829103217,0.0,3.145590776279131,0.0,3.435763779377013,3.540333322370585,0.0,0.0,0.0,0.0,3.088388480392157,0.0,0.0,0.0,3.824461722488038,0.0,0.0,0.0,0.0
465,2.4776119402985075,3.1264897949878705,3.4640522875816995,3.4714884020618557,2.923422321650303,0.0,3.4755608974358974,2.9857609374420697,0.0,3.4993694829760402,0.0,0.0,0.0,3.3284737689750883,0.0,3.0863636363636364,2.441798941798942,0.0,3.4362304482213624,0.0,0.0
466,0.0,3.3360655737704916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,3.8593011186714334,2.9496753246753245,3.1666666666666665,3.7721087061863994,3.242887707088521,3.6052631578947367,3.3964864161053976,3.2685926323523975,0.0,0.0,0.0,0.0,3.095683860116418,3.0199412020905925,0.0,3.61,3.4996336996336996,0.0,2.7880042471732125,0.0,0.0
469,2.9276868819224795,0.0,0.0,3.43955003593163,3.0863896212907007,3.5642857142857145,3.403108227857626,2.5867280765155773,2.8518518518518516,3.9516129032258065,0.0,0.0,3.1954342541277256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4712041884816753
471,0.0,0.0,0.0,3.3374086515563794,3.19974980849731,0.0,3.454656825126856,2.896179401993355,3.055694618272841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.541202672605791,0.0,0.0,0.0,0.0
472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.841463414634146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,2.5576923076923075,3.080769230769231,0.0,0.0,0.0,3.488372093023256,2.642292490118577,3.3987867535439875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,0.0,0.0,0.0,0.0,0.0,0.0,3.3244238156209986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7704918032786887,0.0,0.0,0.0,0.0,0.0
476,2.9102270810964272,0.0,0.0,0.0,0.0,0.0,0.0,3.109778597785978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,3.414844740684547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,3.3149986602357986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,3.1754946463675044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,3.0804542189020596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,3.1803679419923085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,3.1966573459835583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,3.3541513461027903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,3.6908606206164714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,3.2382788289555537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,3.384082618554668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,3.2912247517507325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,3.311449844767994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,3.423809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,3.403771606906256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,3.682001306620209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,3.4887392365428007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,3.604575163398693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,3.3221153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,2.688688512093393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,3.2230090311986865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,3.4308383657514168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,2.9315180037139315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,3.3896229556597035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,3.220335299980635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,2.9979696809955114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,3.192615948608941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,3.326394763753092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,3.6385135135135136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,3.448647851777689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,3.2227338726363106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,2.98642077420527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,2.627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,3.341430078276435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,3.300587375501429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,3.398462601319649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,3.3874039938556066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,3.435719971482613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,3.124052836118965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,3.1732996400066615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,3.588888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
